thresshold,networkname,networkinstance,refinementFactor,coverageFactor,storminstantiation,stormECDistance,stormiteration,stormLastPLAtime,stormtotaltuningime,p1bayesserverinstantiation,p1bayesserverECDistance,p1bayesservertuningtime,stormbayesserverdistancediff,stormbayesservertimediff,samiamEC,stormsamiamdiff,regionExpansionFac,maxIter,epsilon
0.3,hepar2,p1,0.0000001,1.000000,0.37721890000000002,0.000000,1,0.059000,0.059000,0.07960198270809421,0.297617,0.026882171630859375,0.297617,0.032118,0.297617,0.297617,2.500000,8,0.001638
0.3,hepar2,p1,0.0000001,1.000000,0.37721890000000002,0.000000,1,0.406000,0.406000,0.07960198270809421,0.297617,0.026882171630859375,0.297617,0.379118,0.297617,0.297617,5.000000,2,0.200000
0.3,hepar2,p1,0.0000001,1.000000,0.37721890000000002,0.000000,1,0.060000,0.060000,0.07960198270809421,0.297617,0.026882171630859375,0.297617,0.033118,0.297617,0.297617,5.000000,4,0.008000
0.3,hepar2,p1,0.0000001,1.000000,0.37721890000000002,0.000000,1,0.059000,0.059000,0.07960198270809421,0.297617,0.026882171630859375,0.297617,0.032118,0.297617,0.297617,5.000000,6,0.000320
0.3,hepar2,p1,0.0000001,1.000000,0.37721890000000002,0.000000,1,0.060000,0.060000,0.07960198270809421,0.297617,0.026882171630859375,0.297617,0.033118,0.297617,0.297617,5.000000,8,0.000013
0.6,hepar2,p1,0.0000001,1.000000,0.59555971622467041,0.218341,1,0.400000,0.400000,0.07960198270809421,0.297617,0.026882171630859375,0.515958,0.373118,0.297617,0.515958,1.250000,2,0.800000
0.6,hepar2,p1,0.0000001,1.000000,0.59555971622467041,0.218341,1,0.414000,0.414000,0.07960198270809421,0.297617,0.026882171630859375,0.515958,0.387118,0.297617,0.515958,1.250000,4,0.512000
0.6,hepar2,p1,0.0000001,1.000000,0.59555971622467041,0.218341,1,0.412000,0.412000,0.07960198270809421,0.297617,0.026882171630859375,0.515958,0.385118,0.297617,0.515958,1.250000,6,0.327680
0.6,hepar2,p1,0.0000001,1.000000,0.59555971622467041,0.218341,1,0.580000,0.580000,0.07960198270809421,0.297617,0.026882171630859375,0.515958,0.553118,0.297617,0.515958,1.250000,8,0.209715
0.6,hepar2,p1,0.0000001,1.000000,0.59555965240429043,0.218341,1,0.407000,0.407000,0.07960198270809421,0.297617,0.026882171630859375,0.515958,0.380118,0.297617,0.515958,2.000000,2,0.500000
0.6,hepar2,p1,0.0000001,1.000000,0.5955596247066498,0.218341,2,0.415000,0.478000,0.07960198270809421,0.297617,0.026882171630859375,0.515958,0.451118,0.297617,0.515958,2.000000,4,0.125000
0.6,hepar2,p1,0.0000001,1.000000,0.5955596247066498,0.218341,4,0.405000,0.580000,0.07960198270809421,0.297617,0.026882171630859375,0.515958,0.553118,0.297617,0.515958,2.000000,6,0.031250
0.6,hepar2,p1,0.0000001,1.000000,0.5955596247066498,0.218341,6,0.401000,0.691000,0.07960198270809421,0.297617,0.026882171630859375,0.515958,0.664118,0.297617,0.515958,2.000000,8,0.007812
0.6,hepar2,p1,0.0000001,1.000000,0.59555965240429043,0.218341,1,0.413000,0.413000,0.07960198270809421,0.297617,0.026882171630859375,0.515958,0.386118,0.297617,0.515958,2.500000,2,0.400000
0.6,hepar2,p1,0.0000001,1.000000,0.5955596247066498,0.218341,2,0.457000,0.519000,0.07960198270809421,0.297617,0.026882171630859375,0.515958,0.492118,0.297617,0.515958,2.500000,4,0.064000
0.6,hepar2,p1,0.0000001,1.000000,0.5955596247066498,0.218341,4,0.425000,0.602000,0.07960198270809421,0.297617,0.026882171630859375,0.515958,0.575118,0.297617,0.515958,2.500000,6,0.010240
0.6,hepar2,p1,0.0000001,1.000000,0.5955596247066498,0.218341,6,0.405000,0.692000,0.07960198270809421,0.297617,0.026882171630859375,0.515958,0.665118,0.297617,0.515958,2.500000,8,0.001638
0.6,hepar2,p1,0.0000001,1.000000,0.59555971622467041,0.218341,2,0.415000,0.476000,0.07960198270809421,0.297617,0.026882171630859375,0.515958,0.449118,0.297617,0.515958,5.000000,2,0.200000
0.6,hepar2,p1,0.0000001,1.000000,0.59555971622467041,0.218341,4,0.397000,0.568000,0.07960198270809421,0.297617,0.026882171630859375,0.515958,0.541118,0.297617,0.515958,5.000000,4,0.008000
0.6,hepar2,p1,0.0000001,1.000000,0.59555971622467041,0.218341,6,0.408000,0.726000,0.07960198270809421,0.297617,0.026882171630859375,0.515958,0.699118,0.297617,0.515958,5.000000,6,0.000320
0.6,hepar2,p1,0.0000001,1.000000,0.59555971622467041,0.218341,8,0.417000,0.835000,0.07960198270809421,0.297617,0.026882171630859375,0.515958,0.808118,0.297617,0.515958,5.000000,8,0.000013
0.9,hepar2,p1,0.0000001,1.000000,0.90513420104980469,0.527915,1,0.491000,0.491000,0.07960198270809421,0.297617,0.026882171630859375,0.825532,0.464118,0.297617,0.825532,1.250000,2,0.800000
0.9,hepar2,p1,0.0000001,1.000000,0.90513420104980469,0.527915,1,0.660000,0.660000,0.07960198270809421,0.297617,0.026882171630859375,0.825532,0.633118,0.297617,0.825532,1.250000,4,0.512000
0.9,hepar2,p1,0.0000001,1.000000,0.90513420104980469,0.527915,1,0.446000,0.446000,0.07960198270809421,0.297617,0.026882171630859375,0.825532,0.419118,0.297617,0.825532,1.250000,6,0.327680
0.9,hepar2,p1,0.0000001,1.000000,0.90513420104980469,0.527915,1,0.389000,0.389000,0.07960198270809421,0.297617,0.026882171630859375,0.825532,0.362118,0.297617,0.825532,1.250000,8,0.209715
0.9,hepar2,p1,0.0000001,1.000000,0.90513420104980469,0.527915,2,0.394000,0.453000,0.07960198270809421,0.297617,0.026882171630859375,0.825532,0.426118,0.297617,0.825532,2.000000,2,0.500000
0.9,hepar2,p1,0.0000001,1.000000,0.90513420104980469,0.527915,4,0.411000,0.589000,0.07960198270809421,0.297617,0.026882171630859375,0.825532,0.562118,0.297617,0.825532,2.000000,4,0.125000
0.9,hepar2,p1,0.0000001,1.000000,0.90513420104980469,0.527915,6,0.565000,0.941000,0.07960198270809421,0.297617,0.026882171630859375,0.825532,0.914118,0.297617,0.825532,2.000000,6,0.031250
0.9,hepar2,p1,0.0000001,1.000000,0.90513420104980469,0.527915,8,0.393000,0.798000,0.07960198270809421,0.297617,0.026882171630859375,0.825532,0.771118,0.297617,0.825532,2.000000,8,0.007812
0.9,hepar2,p1,0.0000001,1.000000,0.90513420104980469,0.527915,2,0.401000,0.464000,0.07960198270809421,0.297617,0.026882171630859375,0.825532,0.437118,0.297617,0.825532,2.500000,2,0.400000
0.9,hepar2,p1,0.0000001,1.000000,0.90513420104980469,0.527915,4,0.389000,0.560000,0.07960198270809421,0.297617,0.026882171630859375,0.825532,0.533118,0.297617,0.825532,2.500000,4,0.064000
0.9,hepar2,p1,0.0000001,1.000000,0.90513420104980469,0.527915,6,0.387000,0.674000,0.07960198270809421,0.297617,0.026882171630859375,0.825532,0.647118,0.297617,0.825532,2.500000,6,0.010240
0.9,hepar2,p1,0.0000001,1.000000,0.90513420104980469,0.527915,8,0.390000,0.797000,0.07960198270809421,0.297617,0.026882171630859375,0.825532,0.770118,0.297617,0.825532,2.500000,8,0.001638
0.9,hepar2,p1,0.0000001,1.000000,0.90513420104980469,0.527915,2,0.395000,0.453000,0.07960198270809421,0.297617,0.026882171630859375,0.825532,0.426118,0.297617,0.825532,5.000000,2,0.200000
0.9,hepar2,p1,0.0000001,1.000000,0.90513420104980469,0.527915,4,0.387000,0.558000,0.07960198270809421,0.297617,0.026882171630859375,0.825532,0.531118,0.297617,0.825532,5.000000,4,0.008000
0.9,hepar2,p1,0.0000001,1.000000,0.90513420104980469,0.527915,6,0.400000,0.706000,0.07960198270809421,0.297617,0.026882171630859375,0.825532,0.679118,0.297617,0.825532,5.000000,6,0.000320
0.9,hepar2,p1,0.0000001,1.000000,0.90513420104980469,0.527915,8,0.422000,0.858000,0.07960198270809421,0.297617,0.026882171630859375,0.825532,0.831118,0.297617,0.825532,5.000000,8,0.000013
0.3,alarm,p1,0.0000001,1.000000,0.02,0.000000,1,0.012000,0.012000,0.36201213450885433,0.342012,0.033287763595581055,0.342012,-0.021288,0.342012,0.342012,1.250000,2,0.800000
0.3,alarm,p1,0.0000001,1.000000,0.02,0.000000,1,0.012000,0.012000,0.36201213450885433,0.342012,0.033287763595581055,0.342012,-0.021288,0.342012,0.342012,1.250000,4,0.512000
0.3,alarm,p1,0.0000001,1.000000,0.02,0.000000,1,0.012000,0.012000,0.36201213450885433,0.342012,0.033287763595581055,0.342012,-0.021288,0.342012,0.342012,1.250000,6,0.327680
0.3,alarm,p1,0.0000001,1.000000,0.02,0.000000,1,0.021000,0.021000,0.36201213450885433,0.342012,0.033287763595581055,0.342012,-0.012288,0.342012,0.342012,1.250000,8,0.209715
0.3,alarm,p1,0.0000001,1.000000,0.02,0.000000,1,0.011000,0.011000,0.36201213450885433,0.342012,0.033287763595581055,0.342012,-0.022288,0.342012,0.342012,2.000000,2,0.500000
0.3,alarm,p1,0.0000001,1.000000,0.02,0.000000,1,0.011000,0.011000,0.36201213450885433,0.342012,0.033287763595581055,0.342012,-0.022288,0.342012,0.342012,2.000000,4,0.125000
0.3,alarm,p1,0.0000001,1.000000,0.02,0.000000,1,0.011000,0.011000,0.36201213450885433,0.342012,0.033287763595581055,0.342012,-0.022288,0.342012,0.342012,2.000000,6,0.031250
0.3,alarm,p1,0.0000001,1.000000,0.02,0.000000,1,0.012000,0.012000,0.36201213450885433,0.342012,0.033287763595581055,0.342012,-0.021288,0.342012,0.342012,2.000000,8,0.007812
0.3,alarm,p1,0.0000001,1.000000,0.02,0.000000,1,0.011000,0.011000,0.36201213450885433,0.342012,0.033287763595581055,0.342012,-0.022288,0.342012,0.342012,2.500000,2,0.400000
0.3,alarm,p1,0.0000001,1.000000,0.02,0.000000,1,0.012000,0.012000,0.36201213450885433,0.342012,0.033287763595581055,0.342012,-0.021288,0.342012,0.342012,2.500000,4,0.064000
0.3,alarm,p1,0.0000001,1.000000,0.02,0.000000,1,0.016000,0.016000,0.36201213450885433,0.342012,0.033287763595581055,0.342012,-0.017288,0.342012,0.342012,2.500000,6,0.010240
0.3,alarm,p1,0.0000001,1.000000,0.02,0.000000,1,0.016000,0.016000,0.36201213450885433,0.342012,0.033287763595581055,0.342012,-0.017288,0.342012,0.342012,2.500000,8,0.001638
0.3,alarm,p1,0.0000001,1.000000,0.02,0.000000,1,0.014000,0.014000,0.36201213450885433,0.342012,0.033287763595581055,0.342012,-0.019288,0.342012,0.342012,5.000000,2,0.200000
0.3,alarm,p1,0.0000001,1.000000,0.02,0.000000,1,0.011000,0.011000,0.36201213450885433,0.342012,0.033287763595581055,0.342012,-0.022288,0.342012,0.342012,5.000000,4,0.008000
0.3,alarm,p1,0.0000001,1.000000,0.02,0.000000,1,0.011000,0.011000,0.36201213450885433,0.342012,0.033287763595581055,0.342012,-0.022288,0.342012,0.342012,5.000000,6,0.000320
0.3,alarm,p1,0.0000001,1.000000,0.02,0.000000,1,0.011000,0.011000,0.36201213450885433,0.342012,0.033287763595581055,0.342012,-0.022288,0.342012,0.342012,5.000000,8,0.000013
0.6,alarm,p1,0.0000001,1.000000,0.68200308084487915,0.662003,1,0.094000,0.094000,0.36201213450885433,0.342012,0.033287763595581055,0.319991,0.060712,0.342012,0.319991,1.250000,2,0.800000
0.6,alarm,p1,0.0000001,1.000000,0.68200308084487915,0.662003,1,0.077000,0.077000,0.36201213450885433,0.342012,0.033287763595581055,0.319991,0.043712,0.342012,0.319991,1.250000,4,0.512000
0.6,alarm,p1,0.0000001,1.000000,0.68200308084487915,0.662003,1,0.073000,0.073000,0.36201213450885433,0.342012,0.033287763595581055,0.319991,0.039712,0.342012,0.319991,1.250000,6,0.327680
0.6,alarm,p1,0.0000001,1.000000,0.68200308084487915,0.662003,1,0.073000,0.073000,0.36201213450885433,0.342012,0.033287763595581055,0.319991,0.039712,0.342012,0.319991,1.250000,8,0.209715
0.6,alarm,p1,0.0000001,1.000000,0.68200308084487915,0.662003,2,0.073000,0.084000,0.36201213450885433,0.342012,0.033287763595581055,0.319991,0.050712,0.342012,0.319991,2.000000,2,0.500000
0.6,alarm,p1,0.0000001,1.000000,0.68200308084487915,0.662003,4,0.071000,0.104000,0.36201213450885433,0.342012,0.033287763595581055,0.319991,0.070712,0.342012,0.319991,2.000000,4,0.125000
0.6,alarm,p1,0.0000001,1.000000,0.68200308084487915,0.662003,6,0.072000,0.123000,0.36201213450885433,0.342012,0.033287763595581055,0.319991,0.089712,0.342012,0.319991,2.000000,6,0.031250
0.6,alarm,p1,0.0000001,1.000000,0.68200308084487915,0.662003,8,0.071000,0.142000,0.36201213450885433,0.342012,0.033287763595581055,0.319991,0.108712,0.342012,0.319991,2.000000,8,0.007812
0.6,alarm,p1,0.0000001,1.000000,0.68200308084487915,0.662003,2,0.072000,0.084000,0.36201213450885433,0.342012,0.033287763595581055,0.319991,0.050712,0.342012,0.319991,2.500000,2,0.400000
0.6,alarm,p1,0.0000001,1.000000,0.68200308084487915,0.662003,4,0.071000,0.102000,0.36201213450885433,0.342012,0.033287763595581055,0.319991,0.068712,0.342012,0.319991,2.500000,4,0.064000
0.6,alarm,p1,0.0000001,1.000000,0.68200308084487915,0.662003,6,0.071000,0.124000,0.36201213450885433,0.342012,0.033287763595581055,0.319991,0.090712,0.342012,0.319991,2.500000,6,0.010240
0.6,alarm,p1,0.0000001,1.000000,0.68200308084487915,0.662003,8,0.073000,0.144000,0.36201213450885433,0.342012,0.033287763595581055,0.319991,0.110712,0.342012,0.319991,2.500000,8,0.001638
0.6,alarm,p1,0.0000001,1.000000,0.68200308084487915,0.662003,2,0.071000,0.082000,0.36201213450885433,0.342012,0.033287763595581055,0.319991,0.048712,0.342012,0.319991,5.000000,2,0.200000
0.6,alarm,p1,0.0000001,1.000000,0.68200308084487915,0.662003,4,0.071000,0.102000,0.36201213450885433,0.342012,0.033287763595581055,0.319991,0.068712,0.342012,0.319991,5.000000,4,0.008000
0.6,alarm,p1,0.0000001,1.000000,0.68200308084487915,0.662003,6,0.072000,0.123000,0.36201213450885433,0.342012,0.033287763595581055,0.319991,0.089712,0.342012,0.319991,5.000000,6,0.000320
0.6,alarm,p1,0.0000001,1.000000,0.68200308084487915,0.662003,8,0.071000,0.142000,0.36201213450885433,0.342012,0.033287763595581055,0.319991,0.108712,0.342012,0.319991,5.000000,8,0.000013
0.9,alarm,p1,0.0000001,1.000000,10000,10,2,0.010000,0.021000,0.36201213450885433,0.342012,0.033287763595581055,9999.637988,-0.012288,0.342012,9999.637988,1.250000,2,0.800000
0.9,alarm,p1,0.0000001,1.000000,10000,10,4,0.010000,0.041000,0.36201213450885433,0.342012,0.033287763595581055,9999.637988,0.007712,0.342012,9999.637988,1.250000,4,0.512000
0.9,alarm,p1,0.0000001,1.000000,10000,10,6,0.010000,0.061000,0.36201213450885433,0.342012,0.033287763595581055,9999.637988,0.027712,0.342012,9999.637988,1.250000,6,0.327680
0.9,alarm,p1,0.0000001,1.000000,10000,10,8,0.013000,0.092000,0.36201213450885433,0.342012,0.033287763595581055,9999.637988,0.058712,0.342012,9999.637988,1.250000,8,0.209715
0.9,alarm,p1,0.0000001,1.000000,10000,10,2,0.010000,0.022000,0.36201213450885433,0.342012,0.033287763595581055,9999.637988,-0.011288,0.342012,9999.637988,2.000000,2,0.500000
0.9,alarm,p1,0.0000001,1.000000,10000,10,4,0.011000,0.043000,0.36201213450885433,0.342012,0.033287763595581055,9999.637988,0.009712,0.342012,9999.637988,2.000000,4,0.125000
0.9,alarm,p1,0.0000001,1.000000,10000,10,6,0.011000,0.064000,0.36201213450885433,0.342012,0.033287763595581055,9999.637988,0.030712,0.342012,9999.637988,2.000000,6,0.031250
0.9,alarm,p1,0.0000001,1.000000,10000,10,8,0.010000,0.082000,0.36201213450885433,0.342012,0.033287763595581055,9999.637988,0.048712,0.342012,9999.637988,2.000000,8,0.007812
0.9,alarm,p1,0.0000001,1.000000,10000,10,2,0.012000,0.025000,0.36201213450885433,0.342012,0.033287763595581055,9999.637988,-0.008288,0.342012,9999.637988,2.500000,2,0.400000
0.9,alarm,p1,0.0000001,1.000000,10000,10,4,0.010000,0.042000,0.36201213450885433,0.342012,0.033287763595581055,9999.637988,0.008712,0.342012,9999.637988,2.500000,4,0.064000
0.9,alarm,p1,0.0000001,1.000000,10000,10,6,0.011000,0.067000,0.36201213450885433,0.342012,0.033287763595581055,9999.637988,0.033712,0.342012,9999.637988,2.500000,6,0.010240
0.9,alarm,p1,0.0000001,1.000000,10000,10,8,0.010000,0.085000,0.36201213450885433,0.342012,0.033287763595581055,9999.637988,0.051712,0.342012,9999.637988,2.500000,8,0.001638
0.9,alarm,p1,0.0000001,1.000000,10000,10,2,0.011000,0.022000,0.36201213450885433,0.342012,0.033287763595581055,9999.637988,-0.011288,0.342012,9999.637988,5.000000,2,0.200000
0.9,alarm,p1,0.0000001,1.000000,10000,10,4,0.010000,0.041000,0.36201213450885433,0.342012,0.033287763595581055,9999.637988,0.007712,0.342012,9999.637988,5.000000,4,0.008000
0.9,alarm,p1,0.0000001,1.000000,10000,10,6,0.010000,0.061000,0.36201213450885433,0.342012,0.033287763595581055,9999.637988,0.027712,0.342012,9999.637988,5.000000,6,0.000320
0.9,alarm,p1,0.0000001,1.000000,10000,10,8,0.011000,0.090000,0.36201213450885433,0.342012,0.033287763595581055,9999.637988,0.056712,0.342012,9999.637988,5.000000,8,0.000013
0.3,hailfinder,p1,0.0000001,1.000000,0.10000000000000001,0.000000,1,0.014000,0.014000,0.8328381741961298,0.732838,0.0845491886138916,0.732838,-0.070549,0.732838,0.732838,1.250000,2,0.800000
0.3,hailfinder,p1,0.0000001,1.000000,0.10000000000000001,0.000000,1,0.015000,0.015000,0.8328381741961298,0.732838,0.0845491886138916,0.732838,-0.069549,0.732838,0.732838,1.250000,4,0.512000
0.3,hailfinder,p1,0.0000001,1.000000,0.10000000000000001,0.000000,1,0.014000,0.014000,0.8328381741961298,0.732838,0.0845491886138916,0.732838,-0.070549,0.732838,0.732838,1.250000,6,0.327680
0.3,hailfinder,p1,0.0000001,1.000000,0.10000000000000001,0.000000,1,0.014000,0.014000,0.8328381741961298,0.732838,0.0845491886138916,0.732838,-0.070549,0.732838,0.732838,1.250000,8,0.209715
0.3,hailfinder,p1,0.0000001,1.000000,0.10000000000000001,0.000000,1,0.014000,0.014000,0.8328381741961298,0.732838,0.0845491886138916,0.732838,-0.070549,0.732838,0.732838,2.000000,2,0.500000
0.3,hailfinder,p1,0.0000001,1.000000,0.10000000000000001,0.000000,1,0.014000,0.014000,0.8328381741961298,0.732838,0.0845491886138916,0.732838,-0.070549,0.732838,0.732838,2.000000,4,0.125000
0.3,hailfinder,p1,0.0000001,1.000000,0.10000000000000001,0.000000,1,0.014000,0.014000,0.8328381741961298,0.732838,0.0845491886138916,0.732838,-0.070549,0.732838,0.732838,2.000000,6,0.031250
0.3,hailfinder,p1,0.0000001,1.000000,0.10000000000000001,0.000000,1,0.015000,0.015000,0.8328381741961298,0.732838,0.0845491886138916,0.732838,-0.069549,0.732838,0.732838,2.000000,8,0.007812
0.3,hailfinder,p1,0.0000001,1.000000,0.10000000000000001,0.000000,1,0.014000,0.014000,0.8328381741961298,0.732838,0.0845491886138916,0.732838,-0.070549,0.732838,0.732838,2.500000,2,0.400000
0.3,hailfinder,p1,0.0000001,1.000000,0.10000000000000001,0.000000,1,0.015000,0.015000,0.8328381741961298,0.732838,0.0845491886138916,0.732838,-0.069549,0.732838,0.732838,2.500000,4,0.064000
0.3,hailfinder,p1,0.0000001,1.000000,0.10000000000000001,0.000000,1,0.015000,0.015000,0.8328381741961298,0.732838,0.0845491886138916,0.732838,-0.069549,0.732838,0.732838,2.500000,6,0.010240
0.3,hailfinder,p1,0.0000001,1.000000,0.10000000000000001,0.000000,1,0.014000,0.014000,0.8328381741961298,0.732838,0.0845491886138916,0.732838,-0.070549,0.732838,0.732838,2.500000,8,0.001638
0.3,hailfinder,p1,0.0000001,1.000000,0.10000000000000001,0.000000,1,0.014000,0.014000,0.8328381741961298,0.732838,0.0845491886138916,0.732838,-0.070549,0.732838,0.732838,5.000000,2,0.200000
0.3,hailfinder,p1,0.0000001,1.000000,0.10000000000000001,0.000000,1,0.015000,0.015000,0.8328381741961298,0.732838,0.0845491886138916,0.732838,-0.069549,0.732838,0.732838,5.000000,4,0.008000
0.3,hailfinder,p1,0.0000001,1.000000,0.10000000000000001,0.000000,1,0.014000,0.014000,0.8328381741961298,0.732838,0.0845491886138916,0.732838,-0.070549,0.732838,0.732838,5.000000,6,0.000320
0.3,hailfinder,p1,0.0000001,1.000000,0.10000000000000001,0.000000,1,0.014000,0.014000,0.8328381741961298,0.732838,0.0845491886138916,0.732838,-0.070549,0.732838,0.732838,5.000000,8,0.000013
0.6,hailfinder,p1,0.0000001,1.000000,10000,10,2,0.013000,0.027000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.057549,0.732838,9999.167162,1.250000,2,0.800000
0.6,hailfinder,p1,0.0000001,1.000000,10000,10,4,0.013000,0.053000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.031549,0.732838,9999.167162,1.250000,4,0.512000
0.6,hailfinder,p1,0.0000001,1.000000,10000,10,6,0.013000,0.080000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.004549,0.732838,9999.167162,1.250000,6,0.327680
0.6,hailfinder,p1,0.0000001,1.000000,10000,10,8,0.017000,0.125000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,0.040451,0.732838,9999.167162,1.250000,8,0.209715
0.6,hailfinder,p1,0.0000001,1.000000,10000,10,2,0.013000,0.027000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.057549,0.732838,9999.167162,2.000000,2,0.500000
0.6,hailfinder,p1,0.0000001,1.000000,10000,10,4,0.013000,0.053000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.031549,0.732838,9999.167162,2.000000,4,0.125000
0.6,hailfinder,p1,0.0000001,1.000000,10000,10,6,0.013000,0.081000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.003549,0.732838,9999.167162,2.000000,6,0.031250
0.6,hailfinder,p1,0.0000001,1.000000,10000,10,8,0.014000,0.108000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,0.023451,0.732838,9999.167162,2.000000,8,0.007812
0.6,hailfinder,p1,0.0000001,1.000000,10000,10,2,0.013000,0.027000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.057549,0.732838,9999.167162,2.500000,2,0.400000
0.6,hailfinder,p1,0.0000001,1.000000,10000,10,4,0.013000,0.053000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.031549,0.732838,9999.167162,2.500000,4,0.064000
0.6,hailfinder,p1,0.0000001,1.000000,10000,10,6,0.013000,0.079000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.005549,0.732838,9999.167162,2.500000,6,0.010240
0.6,hailfinder,p1,0.0000001,1.000000,10000,10,8,0.013000,0.105000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,0.020451,0.732838,9999.167162,2.500000,8,0.001638
0.6,hailfinder,p1,0.0000001,1.000000,10000,10,2,0.013000,0.028000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.056549,0.732838,9999.167162,5.000000,2,0.200000
0.6,hailfinder,p1,0.0000001,1.000000,10000,10,4,0.013000,0.054000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.030549,0.732838,9999.167162,5.000000,4,0.008000
0.6,hailfinder,p1,0.0000001,1.000000,10000,10,6,0.014000,0.083000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.001549,0.732838,9999.167162,5.000000,6,0.000320
0.6,hailfinder,p1,0.0000001,1.000000,10000,10,8,0.014000,0.109000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,0.024451,0.732838,9999.167162,5.000000,8,0.000013
0.9,hailfinder,p1,0.0000001,1.000000,10000,10,2,0.013000,0.027000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.057549,0.732838,9999.167162,1.250000,2,0.800000
0.9,hailfinder,p1,0.0000001,1.000000,10000,10,4,0.013000,0.053000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.031549,0.732838,9999.167162,1.250000,4,0.512000
0.9,hailfinder,p1,0.0000001,1.000000,10000,10,6,0.013000,0.079000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.005549,0.732838,9999.167162,1.250000,6,0.327680
0.9,hailfinder,p1,0.0000001,1.000000,10000,10,8,0.013000,0.105000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,0.020451,0.732838,9999.167162,1.250000,8,0.209715
0.9,hailfinder,p1,0.0000001,1.000000,10000,10,2,0.013000,0.027000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.057549,0.732838,9999.167162,2.000000,2,0.500000
0.9,hailfinder,p1,0.0000001,1.000000,10000,10,4,0.013000,0.055000,0.8328381741961298,0.732838,0.0845491886138916,9999.167162,-0.029549,0.732838,9999.167162,2.000000,4,0.125000
